-0.079, 4.464e-9, 2.324e-9, -2.139e-9
-0.080, 4.484e-9, 2.333e-9, -2.152e-9
-0.081, 4.503e-9, 2.352e-9, -2.151e-9
-0.082, 4.485e-9, 2.346e-9, -2.139e-9
-0.083, 4.520e-9, 2.362e-9, -2.158e-9
-0.084, 4.504e-9, 2.368e-9, -2.136e-9
-0.085, 4.513e-9, 2.361e-9, -2.152e-9
-0.086, 4.551e-9, 2.388e-9, -2.164e-9
-0.087, 4.504e-9, 2.363e-9, -2.141e-9
-0.088, 4.551e-9, 2.393e-9, -2.158e-9
-0.089, 4.512e-9, 2.390e-9, -2.122e-9
-0.090, 4.515e-9, 2.382e-9, -2.133e-9
-0.091, 4.533e-9, 2.405e-9, -2.128e-9
-0.092, 4.500e-9, 2.385e-9, -2.116e-9
-0.093, 4.519e-9, 2.398e-9, -2.121e-9
-0.094, 4.504e-9, 2.405e-9, -2.099e-9
-0.095, 4.494e-9, 2.392e-9, -2.103e-9
-0.096, 4.499e-9, 2.408e-9, -2.091e-9
-0.097, 4.485e-9, 2.404e-9, -2.081e-9
-0.098, 4.495e-9, 2.411e-9, -2.083e-9
-0.099, 4.469e-9, 2.408e-9, -2.061e-9
-0.100, 4.480e-9, 2.408e-9, -2.072e-9
-0.101, 4.495e-9, 2.432e-9, -2.063e-9
-0.102, 4.460e-9, 2.414e-9, -2.046e-9
-0.103, 4.480e-9, 2.422e-9, -2.059e-9
-0.104, 4.486e-9, 2.437e-9, -2.050e-9
-0.105, 4.472e-9, 2.424e-9, -2.048e-9
-0.106, 4.502e-9, 2.445e-9, -2.057e-9
-0.107, 4.457e-9, 2.433e-9, -2.024e-9
-0.108, 4.494e-9, 2.446e-9, -2.048e-9
-0.109, 4.492e-9, 2.439e-9, -2.053e-9
-0.110, 4.547e-9, 2.467e-9, -2.080e-9
-0.111, 4.532e-9, 2.477e-9, -2.055e-9
-0.112, 4.500e-9, 2.453e-9, -2.048e-9
-0.113, 4.531e-9, 2.466e-9, -2.066e-9
-0.114, 4.504e-9, 2.457e-9, -2.047e-9
-0.115, 4.517e-9, 2.451e-9, -2.066e-9
-0.116, 4.555e-9, 2.472e-9, -2.082e-9
-0.117, 4.529e-9, 2.465e-9, -2.064e-9
-0.118, 4.566e-9, 2.477e-9, -2.089e-9
-0.119, 4.556e-9, 2.479e-9, -2.077e-9
-0.120, 4.545e-9, 2.456e-9, -2.089e-9
-0.121, 4.566e-9, 2.476e-9, -2.091e-9
-0.122, 4.541e-9, 2.452e-9, -2.089e-9
-0.123, 4.558e-9, 2.461e-9, -2.096e-9
-0.124, 4.558e-9, 2.466e-9, -2.092e-9
-0.125, 4.551e-9, 2.449e-9, -2.101e-9
-0.126, 4.588e-9, 2.464e-9, -2.125e-9
-0.127, 4.553e-9, 2.448e-9, -2.104e-9
-0.128, 4.574e-9, 2.453e-9, -2.122e-9
-0.129, 4.568e-9, 2.463e-9, -2.106e-9
-0.130, 4.554e-9, 2.432e-9, -2.122e-9
-0.131, 4.597e-9, 2.461e-9, -2.136e-9
-0.132, 4.560e-9, 2.438e-9, -2.122e-9
-0.133, 4.593e-9, 2.452e-9, -2.140e-9
-0.134, 4.593e-9, 2.456e-9, -2.137e-9
-0.135, 4.570e-9, 2.432e-9, -2.138e-9
-0.136, 4.594e-9, 2.451e-9, -2.143e-9
-0.137, 4.561e-9, 2.432e-9, -2.130e-9
-0.138, 4.589e-9, 2.439e-9, -2.150e-9
-0.139, 4.575e-9, 2.454e-9, -2.121e-9
-0.140, 4.561e-9, 2.422e-9, -2.139e-9
-0.141, 4.588e-9, 2.463e-9, -2.125e-9
-0.142, 4.552e-9, 2.408e-9, -2.144e-9
-0.143, 4.579e-9, 2.436e-9, -2.142e-9
-0.144, 4.550e-9, 2.437e-9, -2.113e-9
-0.145, 4.559e-9, 2.433e-9, -2.126e-9
-0.146, 4.569e-9, 2.453e-9, -2.116e-9
-0.147, 4.541e-9, 2.432e-9, -2.109e-9
-0.148, 4.553e-9, 2.441e-9, -2.113e-9
-0.149, 4.528e-9, 2.439e-9, -2.089e-9
-0.150, 4.533e-9, 2.430e-9, -2.103e-9
-0.151, 4.548e-9, 2.456e-9, -2.092e-9
-0.152, 4.512e-9, 2.438e-9, -2.074e-9
-0.153, 4.560e-9, 2.458e-9, -2.101e-9
-0.154, 4.521e-9, 2.452e-9, -2.069e-9
-0.155, 4.543e-9, 2.457e-9, -2.086e-9
-0.156, 4.541e-9, 2.469e-9, -2.072e-9
-0.157, 4.551e-9, 2.480e-9, -2.072e-9
-0.158, 4.578e-9, 2.489e-9, -2.089e-9
-0.159, 4.560e-9, 2.494e-9, -2.066e-9
-0.160, 4.570e-9, 2.492e-9, -2.078e-9
-0.161, 4.593e-9, 2.517e-9, -2.075e-9
-0.162, 4.583e-9, 2.517e-9, -2.066e-9
-0.163, 4.609e-9, 2.533e-9, -2.076e-9
-0.164, 4.584e-9, 2.531e-9, -2.053e-9
-0.165, 4.600e-9, 2.534e-9, -2.066e-9
-0.166, 4.619e-9, 2.553e-9, -2.066e-9
-0.167, 4.593e-9, 2.542e-9, -2.051e-9
-0.168, 4.640e-9, 2.569e-9, -2.071e-9
-0.169, 4.616e-9, 2.568e-9, -2.049e-9
-0.170, 4.623e-9, 2.563e-9, -2.061e-9
-0.171, 4.633e-9, 2.579e-9, -2.054e-9
-0.172, 4.606e-9, 2.563e-9, -2.043e-9
-0.173, 4.654e-9, 2.591e-9, -2.063e-9
-0.174, 4.608e-9, 2.588e-9, -2.019e-9
-0.175, 4.548e-9, 2.527e-9, -2.020e-9
-0.176, 4.594e-9, 2.561e-9, -2.034e-9
-0.177, 4.584e-9, 2.561e-9, -2.023e-9
-0.178, 4.616e-9, 2.573e-9, -2.043e-9
-0.179, 4.603e-9, 2.575e-9, -2.029e-9
-0.180, 4.590e-9, 2.557e-9, -2.034e-9
-0.181, 4.607e-9, 2.577e-9, -2.030e-9
-0.182, 4.568e-9, 2.557e-9, -2.011e-9
-0.183, 4.622e-9, 2.575e-9, -2.046e-9
-0.184, 4.572e-9, 2.560e-9, -2.013e-9
-0.185, 4.592e-9, 2.553e-9, -2.039e-9
-0.186, 4.608e-9, 2.572e-9, -2.037e-9
-0.187, 4.580e-9, 2.553e-9, -2.027e-9
-0.188, 4.612e-9, 2.555e-9, -2.057e-9
-0.189, 4.590e-9, 2.555e-9, -2.036e-9
-0.190, 4.593e-9, 2.544e-9, -2.050e-9
-0.191, 4.625e-9, 2.574e-9, -2.051e-9
-0.192, 4.601e-9, 2.549e-9, -2.053e-9
-0.193, 4.646e-9, 2.576e-9, -2.070e-9
-0.194, 4.598e-9, 2.547e-9, -2.051e-9
-0.195, 4.621e-9, 2.548e-9, -2.073e-9
-0.196, 4.632e-9, 2.563e-9, -2.069e-9
-0.197, 4.611e-9, 2.547e-9, -2.063e-9
-0.198, 4.652e-9, 2.570e-9, -2.082e-9
-0.199, 4.627e-9, 2.557e-9, -2.069e-9
-0.200, 4.648e-9, 2.557e-9, -2.090e-9
-0.201, 4.664e-9, 2.573e-9, -2.091e-9
-0.202, 4.637e-9, 2.555e-9, -2.082e-9
-0.203, 4.679e-9, 2.573e-9, -2.106e-9
-0.204, 4.653e-9, 2.568e-9, -2.086e-9
-0.205, 4.684e-9, 2.579e-9, -2.105e-9
-0.206, 4.689e-9, 2.593e-9, -2.096e-9
-0.207, 4.686e-9, 2.572e-9, -2.114e-9
-0.208, 4.738e-9, 2.614e-9, -2.124e-9
-0.209, 4.708e-9, 2.602e-9, -2.106e-9
-0.210, 4.740e-9, 2.606e-9, -2.134e-9
-0.211, 4.748e-9, 2.619e-9, -2.130e-9
-0.212, 4.754e-9, 2.622e-9, -2.132e-9
-0.213, 4.783e-9, 2.646e-9, -2.137e-9
-0.214, 4.786e-9, 2.657e-9, -2.129e-9
-0.215, 4.810e-9, 2.667e-9, -2.143e-9
-0.216, 4.828e-9, 2.688e-9, -2.140e-9
-0.217, 4.834e-9, 2.685e-9, -2.149e-9
-0.218, 4.857e-9, 2.707e-9, -2.150e-9
-0.219, 4.859e-9, 2.712e-9, -2.147e-9
-0.220, 4.873e-9, 2.723e-9, -2.150e-9
-0.221, 4.890e-9, 2.741e-9, -2.149e-9
-0.222, 4.885e-9, 2.741e-9, -2.143e-9
-0.223, 4.913e-9, 2.758e-9, -2.155e-9
-0.224, 4.932e-9, 2.780e-9, -2.153e-9
-0.225, 4.929e-9, 2.775e-9, -2.153e-9
-0.226, 4.948e-9, 2.800e-9, -2.148e-9
-0.227, 4.941e-9, 2.797e-9, -2.144e-9
-0.228, 4.956e-9, 2.806e-9, -2.150e-9
-0.229, 4.965e-9, 2.826e-9, -2.139e-9
-0.230, 4.966e-9, 2.827e-9, -2.138e-9
-0.231, 4.987e-9, 2.848e-9, -2.139e-9
-0.232, 4.980e-9, 2.851e-9, -2.129e-9
-0.233, 5.013e-9, 2.859e-9, -2.153e-9
-0.234, 5.022e-9, 2.889e-9, -2.133e-9
-0.235, 5.018e-9, 2.877e-9, -2.141e-9
-0.236, 5.059e-9, 2.914e-9, -2.145e-9
-0.237, 5.037e-9, 2.907e-9, -2.130e-9
-0.238, 5.075e-9, 2.925e-9, -2.150e-9
-0.239, 5.075e-9, 2.933e-9, -2.142e-9
-0.240, 5.094e-9, 2.947e-9, -2.146e-9
-0.241, 5.121e-9, 2.970e-9, -2.151e-9
-0.242, 5.119e-9, 2.965e-9, -2.153e-9
-0.243, 5.133e-9, 2.972e-9, -2.161e-9
-0.244, 5.156e-9, 2.987e-9, -2.169e-9
-0.245, 5.203e-9, 2.997e-9, -2.205e-9
-0.246, 5.255e-9, 3.054e-9, -2.200e-9
-0.247, 5.211e-9, 3.030e-9, -2.181e-9
-0.248, 5.248e-9, 3.038e-9, -2.210e-9
-0.249, 5.236e-9, 3.047e-9, -2.189e-9
-0.250, 5.267e-9, 3.046e-9, -2.221e-9
-0.251, 5.287e-9, 3.065e-9, -2.222e-9
-0.252, 5.270e-9, 3.060e-9, -2.211e-9
-0.253, 5.316e-9, 3.071e-9, -2.245e-9
-0.254, 5.300e-9, 3.070e-9, -2.230e-9
-0.255, 5.306e-9, 3.054e-9, -2.251e-9
-0.256, 5.333e-9, 3.080e-9, -2.253e-9
-0.257, 5.302e-9, 3.058e-9, -2.243e-9
-0.258, 5.352e-9, 3.082e-9, -2.270e-9
-0.259, 5.318e-9, 3.074e-9, -2.245e-9
-0.260, 5.335e-9, 3.059e-9, -2.277e-9
-0.261, 5.335e-9, 3.069e-9, -2.266e-9
-0.262, 5.327e-9, 3.058e-9, -2.269e-9
-0.263, 5.346e-9, 3.059e-9, -2.287e-9
-0.264, 5.316e-9, 3.050e-9, -2.266e-9
-0.265, 5.320e-9, 3.031e-9, -2.289e-9
-0.266, 5.325e-9, 3.042e-9, -2.284e-9
-0.267, 5.303e-9, 3.014e-9, -2.289e-9
-0.268, 5.335e-9, 3.030e-9, -2.306e-9
-0.269, 5.293e-9, 3.007e-9, -2.286e-9
-0.270, 5.303e-9, 3.005e-9, -2.298e-9
-0.271, 5.304e-9, 3.003e-9, -2.301e-9
-0.272, 5.259e-9, 2.981e-9, -2.278e-9
-0.273, 5.280e-9, 2.974e-9, -2.305e-9
-0.274, 5.272e-9, 2.984e-9, -2.288e-9
-0.275, 5.244e-9, 2.954e-9, -2.291e-9
-0.276, 5.262e-9, 2.966e-9, -2.296e-9
-0.277, 5.218e-9, 2.942e-9, -2.276e-9
-0.278, 5.231e-9, 2.942e-9, -2.289e-9
-0.279, 5.172e-9, 2.915e-9, -2.257e-9
-0.280, 5.173e-9, 2.906e-9, -2.268e-9
-0.281, 5.164e-9, 2.905e-9, -2.259e-9
-0.282, 5.126e-9, 2.866e-9, -2.260e-9
-0.283, 5.140e-9, 2.884e-9, -2.255e-9
-0.284, 5.106e-9, 2.871e-9, -2.234e-9
-0.285, 5.084e-9, 2.857e-9, -2.227e-9
-0.286, 5.066e-9, 2.853e-9, -2.213e-9
-0.287, 5.023e-9, 2.834e-9, -2.190e-9
-0.288, 5.035e-9, 2.838e-9, -2.198e-9
-0.289, 5.001e-9, 2.823e-9, -2.178e-9
-0.290, 4.997e-9, 2.813e-9, -2.184e-9
-0.291, 4.979e-9, 2.813e-9, -2.166e-9
-0.292, 4.953e-9, 2.793e-9, -2.161e-9
-0.293, 4.957e-9, 2.802e-9, -2.155e-9
-0.294, 4.935e-9, 2.794e-9, -2.141e-9
-0.295, 4.926e-9, 2.790e-9, -2.136e-9
-0.296, 4.926e-9, 2.792e-9, -2.134e-9
-0.297, 4.887e-9, 2.774e-9, -2.114e-9
-0.298, 4.905e-9, 2.782e-9, -2.124e-9
-0.299, 4.885e-9, 2.783e-9, -2.102e-9
-0.300, 4.860e-9, 2.763e-9, -2.097e-9
-0.301, 4.888e-9, 2.787e-9, -2.101e-9
-0.302, 4.861e-9, 2.772e-9, -2.088e-9
-0.303, 4.873e-9, 2.779e-9, -2.094e-9
-0.304, 4.855e-9, 2.793e-9, -2.062e-9
-0.305, 4.829e-9, 2.759e-9, -2.070e-9
-0.306, 4.853e-9, 2.780e-9, -2.073e-9
-0.307, 4.808e-9, 2.767e-9, -2.041e-9
-0.308, 4.842e-9, 2.773e-9, -2.069e-9
-0.309, 4.808e-9, 2.775e-9, -2.033e-9
-0.310, 4.797e-9, 2.759e-9, -2.038e-9
-0.311, 4.798e-9, 2.776e-9, -2.022e-9
-0.312, 4.772e-9, 2.757e-9, -2.016e-9
-0.313, 4.794e-9, 2.771e-9, -2.023e-9
-0.314, 4.778e-9, 2.766e-9, -2.012e-9
-0.315, 4.771e-9, 2.751e-9, -2.020e-9
-0.316, 4.786e-9, 2.786e-9, -2.000e-9
-0.317, 4.674e-9, 2.722e-9, -1.953e-9
-0.318, 4.695e-9, 2.716e-9, -1.979e-9
-0.319, 4.699e-9, 2.726e-9, -1.973e-9
-0.320, 4.693e-9, 2.714e-9, -1.978e-9
-0.321, 4.705e-9, 2.734e-9, -1.971e-9
-0.322, 4.655e-9, 2.702e-9, -1.953e-9
-0.323, 4.678e-9, 2.714e-9, -1.965e-9
-0.324, 4.656e-9, 2.704e-9, -1.952e-9
-0.325, 4.638e-9, 2.683e-9, -1.955e-9
-0.326, 4.659e-9, 2.705e-9, -1.954e-9
-0.327, 4.624e-9, 2.690e-9, -1.934e-9
-0.328, 4.647e-9, 2.691e-9, -1.956e-9
-0.329, 4.623e-9, 2.684e-9, -1.939e-9
-0.330, 4.601e-9, 2.654e-9, -1.946e-9
-0.331, 4.625e-9, 2.680e-9, -1.945e-9
-0.332, 4.575e-9, 2.646e-9, -1.929e-9
-0.333, 4.612e-9, 2.655e-9, -1.957e-9
-0.334, 4.589e-9, 2.652e-9, -1.937e-9
-0.335, 4.583e-9, 2.638e-9, -1.944e-9
-0.336, 4.596e-9, 2.640e-9, -1.955e-9
-0.337, 4.564e-9, 2.624e-9, -1.940e-9
-0.338, 4.582e-9, 2.621e-9, -1.961e-9
-0.339, 4.550e-9, 2.620e-9, -1.929e-9
-0.340, 4.553e-9, 2.609e-9, -1.944e-9
-0.341, 4.581e-9, 2.629e-9, -1.952e-9
-0.342, 4.532e-9, 2.598e-9, -1.934e-9
-0.343, 4.561e-9, 2.602e-9, -1.959e-9
-0.344, 4.541e-9, 2.607e-9, -1.934e-9
-0.345, 4.531e-9, 2.586e-9, -1.945e-9
-0.346, 4.547e-9, 2.604e-9, -1.943e-9
-0.347, 4.518e-9, 2.589e-9, -1.929e-9
-0.348, 4.550e-9, 2.591e-9, -1.959e-9
-0.349, 4.537e-9, 2.601e-9, -1.936e-9
-0.350, 4.527e-9, 2.578e-9, -1.950e-9
-0.351, 4.558e-9, 2.614e-9, -1.944e-9
-0.352, 4.529e-9, 2.582e-9, -1.947e-9
-0.353, 4.576e-9, 2.597e-9, -1.979e-9
-0.354, 4.507e-9, 2.581e-9, -1.927e-9
-0.355, 4.534e-9, 2.584e-9, -1.950e-9
-0.356, 4.569e-9, 2.620e-9, -1.949e-9
-0.357, 4.524e-9, 2.591e-9, -1.933e-9
-0.358, 4.576e-9, 2.612e-9, -1.964e-9
-0.359, 4.545e-9, 2.615e-9, -1.931e-9
-0.360, 4.562e-9, 2.610e-9, -1.952e-9
-0.361, 4.582e-9, 2.639e-9, -1.943e-9
-0.362, 4.549e-9, 2.616e-9, -1.934e-9
-0.363, 4.594e-9, 2.640e-9, -1.954e-9
-0.364, 4.544e-9, 2.627e-9, -1.916e-9
-0.365, 4.564e-9, 2.629e-9, -1.935e-9
-0.366, 4.564e-9, 2.647e-9, -1.918e-9
-0.367, 4.537e-9, 2.625e-9, -1.912e-9
-0.368, 4.568e-9, 2.652e-9, -1.916e-9
-0.369, 4.539e-9, 2.646e-9, -1.893e-9
-0.370, 4.534e-9, 2.635e-9, -1.899e-9
-0.371, 4.536e-9, 2.661e-9, -1.876e-9
-0.372, 4.512e-9, 2.637e-9, -1.875e-9
-0.373, 4.547e-9, 2.659e-9, -1.887e-9
-0.374, 4.486e-9, 2.642e-9, -1.844e-9
-0.375, 4.519e-9, 2.648e-9, -1.871e-9
-0.376, 4.510e-9, 2.667e-9, -1.843e-9
-0.377, 4.488e-9, 2.645e-9, -1.843e-9
-0.378, 4.515e-9, 2.669e-9, -1.846e-9
-0.379, 4.487e-9, 2.661e-9, -1.825e-9
-0.380, 4.500e-9, 2.663e-9, -1.836e-9
-0.381, 4.497e-9, 2.675e-9, -1.822e-9
-0.382, 4.475e-9, 2.662e-9, -1.814e-9
-0.383, 4.508e-9, 2.686e-9, -1.823e-9
-0.384, 4.470e-9, 2.668e-9, -1.801e-9
-0.385, 4.504e-9, 2.680e-9, -1.825e-9
-0.386, 4.477e-9, 2.681e-9, -1.795e-9
-0.387, 4.499e-9, 2.675e-9, -1.824e-9
-0.388, 4.556e-9, 2.704e-9, -1.851e-9
-0.389, 4.538e-9, 2.707e-9, -1.831e-9
-0.390, 4.524e-9, 2.698e-9, -1.826e-9
-0.391, 4.539e-9, 2.714e-9, -1.824e-9
-0.392, 4.516e-9, 2.698e-9, -1.818e-9
-0.393, 4.547e-9, 2.707e-9, -1.840e-9
-0.394, 4.527e-9, 2.707e-9, -1.820e-9
-0.395, 4.546e-9, 2.706e-9, -1.840e-9
-0.396, 4.552e-9, 2.722e-9, -1.830e-9
-0.397, 4.546e-9, 2.700e-9, -1.846e-9
-0.398, 4.565e-9, 2.720e-9, -1.846e-9
-0.399, 4.551e-9, 2.704e-9, -1.847e-9
-0.400, 4.559e-9, 2.700e-9, -1.859e-9
-0.401, 4.573e-9, 2.718e-9, -1.856e-9
-0.402, 4.566e-9, 2.709e-9, -1.857e-9
-0.403, 4.576e-9, 2.714e-9, -1.861e-9
-0.404, 4.558e-9, 2.700e-9, -1.858e-9
-0.405, 4.568e-9, 2.695e-9, -1.873e-9
-0.406, 4.570e-9, 2.710e-9, -1.860e-9
-0.407, 4.572e-9, 2.698e-9, -1.874e-9
-0.408, 4.587e-9, 2.705e-9, -1.882e-9
-0.409, 4.581e-9, 2.700e-9, -1.881e-9
-0.410, 4.581e-9, 2.697e-9, -1.883e-9
-0.411, 4.583e-9, 2.694e-9, -1.889e-9
-0.412, 4.565e-9, 2.689e-9, -1.876e-9
-0.413, 4.589e-9, 2.687e-9, -1.902e-9
-0.414, 4.589e-9, 2.693e-9, -1.895e-9
-0.415, 4.580e-9, 2.678e-9, -1.902e-9
-0.416, 4.597e-9, 2.697e-9, -1.900e-9
-0.417, 4.559e-9, 2.671e-9, -1.888e-9
-0.418, 4.587e-9, 2.689e-9, -1.898e-9
-0.419, 4.582e-9, 2.695e-9, -1.887e-9
-0.420, 4.586e-9, 2.685e-9, -1.901e-9
-0.421, 4.587e-9, 2.688e-9, -1.899e-9
-0.422, 4.563e-9, 2.665e-9, -1.898e-9
-0.423, 4.576e-9, 2.677e-9, -1.898e-9
-0.424, 4.546e-9, 2.689e-9, -1.857e-9
-0.425, 4.549e-9, 2.671e-9, -1.878e-9
-0.426, 4.568e-9, 2.696e-9, -1.873e-9
-0.427, 4.528e-9, 2.672e-9, -1.856e-9
-0.428, 4.561e-9, 2.691e-9, -1.870e-9
-0.429, 4.550e-9, 2.696e-9, -1.854e-9
-0.430, 4.540e-9, 2.682e-9, -1.857e-9
-0.431, 4.554e-9, 2.697e-9, -1.858e-9
-0.432, 4.535e-9, 2.693e-9, -1.842e-9
-0.433, 4.543e-9, 2.693e-9, -1.850e-9
-0.434, 4.541e-9, 2.710e-9, -1.831e-9
-0.435, 4.525e-9, 2.689e-9, -1.836e-9
-0.436, 4.556e-9, 2.725e-9, -1.831e-9
-0.437, 4.530e-9, 2.708e-9, -1.821e-9
-0.438, 4.578e-9, 2.739e-9, -1.839e-9
-0.439, 4.545e-9, 2.734e-9, -1.811e-9
-0.440, 4.577e-9, 2.743e-9, -1.834e-9
-0.441, 4.579e-9, 2.764e-9, -1.815e-9
-0.442, 4.576e-9, 2.764e-9, -1.812e-9
-0.443, 4.602e-9, 2.775e-9, -1.827e-9
-0.444, 4.593e-9, 2.788e-9, -1.805e-9
-0.445, 4.593e-9, 2.772e-9, -1.821e-9
-0.446, 4.613e-9, 2.801e-9, -1.812e-9
-0.447, 4.583e-9, 2.789e-9, -1.794e-9
-0.448, 4.621e-9, 2.810e-9, -1.811e-9
-0.449, 4.598e-9, 2.803e-9, -1.795e-9
-0.450, 4.615e-9, 2.807e-9, -1.809e-9
-0.451, 4.606e-9, 2.822e-9, -1.784e-9
-0.452, 4.625e-9, 2.829e-9, -1.796e-9
-0.453, 4.629e-9, 2.834e-9, -1.795e-9
-0.454, 4.535e-9, 2.785e-9, -1.750e-9
-0.455, 4.534e-9, 2.767e-9, -1.767e-9
-0.456, 4.588e-9, 2.809e-9, -1.779e-9
-0.457, 4.567e-9, 2.806e-9, -1.761e-9
-0.458, 4.585e-9, 2.815e-9, -1.770e-9
-0.459, 4.558e-9, 2.801e-9, -1.757e-9
-0.460, 4.575e-9, 2.805e-9, -1.769e-9
-0.461, 4.569e-9, 2.803e-9, -1.766e-9
-0.462, 4.545e-9, 2.785e-9, -1.761e-9
-0.463, 4.558e-9, 2.789e-9, -1.769e-9
-0.464, 4.542e-9, 2.791e-9, -1.751e-9
-0.465, 4.535e-9, 2.774e-9, -1.761e-9
-0.466, 4.567e-9, 2.793e-9, -1.774e-9
-0.467, 4.534e-9, 2.771e-9, -1.763e-9
-0.468, 4.559e-9, 2.774e-9, -1.784e-9
-0.469, 4.539e-9, 2.774e-9, -1.765e-9
-0.470, 4.536e-9, 2.762e-9, -1.774e-9
-0.471, 4.560e-9, 2.781e-9, -1.779e-9
-0.472, 4.534e-9, 2.761e-9, -1.773e-9
-0.473, 4.548e-9, 2.757e-9, -1.791e-9
-0.474, 4.535e-9, 2.756e-9, -1.779e-9
-0.475, 4.522e-9, 2.744e-9, -1.778e-9
-0.476, 4.545e-9, 2.757e-9, -1.789e-9
-0.477, 4.518e-9, 2.741e-9, -1.778e-9
-0.478, 4.548e-9, 2.752e-9, -1.796e-9
-0.479, 4.517e-9, 2.738e-9, -1.780e-9
-0.480, 4.534e-9, 2.736e-9, -1.798e-9
-0.481, 4.535e-9, 2.743e-9, -1.791e-9
-0.482, 4.517e-9, 2.732e-9, -1.785e-9
